PAC ID,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate,State
4688890072.0,196.0,68.0,34.69,PA
4688890445.0,225.0,11.0,4.89,CA
4688891518.0,889.0,27.0,3.04,AL
4688893449.0,7386.0,457.0,6.19,IN
4688894595.0,120.0,25.0,20.83,CA
4688896533.0,202.0,43.0,21.29,NV
4688896624.0,343.0,21.0,6.12,CA
4688898968.0,632.0,157.0,24.84,TX
4688987415.0,141.0,32.0,22.7,CO
4789575085.0,2940.0,49.0,1.67,MO
4789576661.0,257.0,45.0,17.51,DE
4789582313.0,4962.0,202.0,4.07,PA
4789582370.0,1945.0,24.0,1.23,CA
4789583501.0,22082.0,1433.0,6.49,WV
4789585779.0,6168.0,168.0,2.72,CA
4789585860.0,3340.0,149.0,4.46,FL
4789586025.0,3862.0,330.0,8.54,MI
4789586082.0,631.0,142.0,22.5,FL
4789589763.0,575.0,123.0,21.39,LA
4789597253.0,423.0,72.0,17.02,LA
4789597329.0,643.0,20.0,3.11,NY
4789597816.0,173.0,58.0,33.53,MA
4789602988.0,12510.0,221.0,1.77,HI
4789610007.0,260.0,81.0,31.15,UT
4789610601.0,4300.0,163.0,3.79,OH
4789613431.0,695.0,165.0,23.74,TN
4789614330.0,155.0,47.0,30.32,NY
4789614694.0,759.0,0.0,0.0,NY
4789616202.0,1783.0,21.0,1.18,FL
4789617200.0,9075.0,174.0,1.92,CA
4789619974.0,179.0,44.0,24.58,TX
4789620931.0,187.0,44.0,23.53,CA
4789623703.0,211.0,54.0,25.59,CA
4789624586.0,628.0,193.0,30.73,GA
4789625542.0,154.0,25.0,16.23,IL
4789627134.0,1549.0,64.0,4.13,OR
4789633801.0,147.0,42.0,28.57,MI
4789635681.0,13573.0,904.0,6.66,NE
4789636325.0,17253.0,1220.0,7.07,CA
4789636341.0,265.0,18.0,6.79,WA
4789637356.0,7118.0,103.0,1.45,CA
4789638321.0,392.0,98.0,25.0,NC
4789639279.0,2442.0,29.0,1.19,IN
4789639345.0,316.0,83.0,26.27,FL
4789641689.0,311.0,98.0,31.51,PA
4789641846.0,1837.0,26.0,1.42,TX
4789642505.0,813.0,104.0,12.79,TX
4789643669.0,279.0,71.0,25.45,MD
4789645318.0,2075.0,176.0,8.48,NC
4789654294.0,14632.0,594.0,4.06,PA
4789654385.0,431.0,36.0,8.35,NJ
4789655846.0,135.0,36.0,26.67,WA
4789656737.0,53.0,28.0,52.83,NY
4789656877.0,8808.0,479.0,5.44,PA
4789656885.0,2410.0,29.0,1.2,AL
4789657164.0,139.0,33.0,23.74,MA
4789657933.0,6440.0,152.0,2.36,IN
4789659277.0,1603.0,0.0,0.0,IA
4789659681.0,105.0,28.0,26.67,CA
4789662404.0,291.0,36.0,12.37,CA
4789663964.0,301.0,48.0,15.95,VA
4789665118.0,122.0,23.0,18.85,OH
4789666249.0,22.0,0.0,0.0,NY
4789666439.0,410.0,90.0,21.95,CA
4789671561.0,6423.0,104.0,1.62,MD
4789671611.0,429.0,100.0,23.31,VA
4789671835.0,1297.0,12.0,0.93,MI
4789673062.0,445.0,94.0,21.12,AZ
4789673450.0,7242.0,810.0,11.18,MI
4789676065.0,11577.0,462.0,3.99,AZ
4789679002.0,8256.0,598.0,7.24,MI
4789680059.0,10521.0,217.0,2.06,IL
4789682881.0,13466.0,218.0,1.62,FL
4789689191.0,6687.0,492.0,7.36,KS
4789689597.0,91.0,32.0,35.16,MA
4789691536.0,2994.0,215.0,7.18,MD
4789691569.0,7493.0,605.0,8.07,VA
4789692039.0,495.0,159.0,32.12,FL
4789697160.0,201.0,26.0,12.94,CO
4789700956.0,14823.0,634.0,4.28,MS
4789712308.0,311.0,106.0,34.08,NY
4789712555.0,3202.0,113.0,3.53,PA
4789714064.0,106.0,28.0,26.42,MI
4789714825.0,133.0,38.0,28.57,WI
4789714981.0,5120.0,51.0,1.0,LA
4789716374.0,323.0,90.0,27.86,PA
4789721614.0,438.0,57.0,13.01,FL
4789721812.0,381.0,12.0,3.15,MS
4789721986.0,5763.0,529.0,9.18,OK
4789725441.0,7442.0,76.0,1.02,NY
4789726100.0,5952.0,350.0,5.88,IL
4789726514.0,265.0,14.0,5.28,MI
4789728056.0,726.0,14.0,1.93,MI
4789730524.0,4304.0,162.0,3.76,WA
4789730748.0,364.0,20.0,5.49,PA
4789732546.0,12.0,0.0,0.0,OH
4789732850.0,61.0,16.0,26.23,MI
4789734351.0,472.0,115.0,24.36,WA
4789735846.0,845.0,49.0,5.8,NC
4789736273.0,334.0,23.0,6.89,TX
4789736919.0,608.0,62.0,10.2,MO
4789737065.0,1767.0,47.0,2.66,MD
4789738774.0,160.0,63.0,39.38,NY
4789739517.0,441.0,28.0,6.35,NC
4789743980.0,80.0,23.0,28.75,CA
4789744269.0,345.0,82.0,23.77,CA
4789744459.0,8868.0,161.0,1.82,PA
4789746686.0,1765.0,724.0,41.02,TX
4789748609.0,258.0,87.0,33.72,IA
4789750886.0,274.0,15.0,5.47,TX
4789753054.0,12634.0,831.0,6.58,KY
4789753591.0,1306.0,66.0,5.05,OK
4789756271.0,1027.0,0.0,0.0,IL
4789757279.0,242.0,18.0,7.44,NV
4789757873.0,2246.0,54.0,2.4,TX
4789759242.0,243.0,58.0,23.87,TX
4789759697.0,9770.0,427.0,4.37,MI
4789763574.0,4519.0,405.0,8.96,TX
4789764192.0,12069.0,950.0,7.87,AL
4789766171.0,464.0,125.0,26.94,GA
4789768961.0,6494.0,401.0,6.17,OH
4789769068.0,10986.0,172.0,1.57,IL
4789772443.0,7112.0,315.0,4.43,MA
4789775859.0,326.0,95.0,29.14,FL
4789779463.0,3558.0,139.0,3.91,IN
4789782616.0,8169.0,483.0,5.91,MO
4789782624.0,4139.0,97.0,2.34,MO
4789783267.0,1174.0,449.0,38.25,FL
4789788274.0,126.0,41.0,32.54,MI
4789804691.0,261.0,28.0,10.73,AZ
4789805441.0,603.0,128.0,21.23,LA
4789805557.0,197.0,69.0,35.03,GA
4789809559.0,329.0,20.0,6.08,CA
4789817230.0,850.0,55.0,6.47,CO
4789817552.0,2550.0,174.0,6.82,RI
4789818279.0,4065.0,183.0,4.5,MO
4789818923.0,192.0,28.0,14.58,CO
4789819442.0,109.0,11.0,10.09,MI
4789826504.0,500.0,33.0,6.6,OR
4789827072.0,412.0,35.0,8.5,FL
4789828112.0,254.0,12.0,4.72,TN
4789829631.0,466.0,49.0,10.52,OR
4789831603.0,121.0,36.0,29.75,AZ
4789833476.0,192.0,67.0,34.9,MI
4789835752.0,1948.0,68.0,3.49,CA
4789837014.0,137.0,14.0,10.22,AZ
4789838723.0,235.0,18.0,7.66,SC
4789839663.0,386.0,20.0,5.18,VA
4789840083.0,1186.0,94.0,7.93,MA
4789841248.0,590.0,55.0,9.32,CT
4789841297.0,3042.0,48.0,1.58,NY
4789848268.0,1846.0,34.0,1.84,NJ
4789848607.0,1637.0,21.0,1.28,NY
4789849324.0,297.0,63.0,21.21,FL
4789849571.0,249.0,14.0,5.62,OH
4789853573.0,151.0,23.0,15.23,IL
4789853789.0,165.0,43.0,26.06,CA
4789854365.0,504.0,19.0,3.77,NC
4789855859.0,124.0,11.0,8.87,MO
4789858317.0,261.0,20.0,7.66,NY
4789862491.0,2134.0,92.0,4.31,TX
4789862897.0,320.0,23.0,7.19,TN
4789864778.0,9101.0,314.0,3.45,CA
4789873241.0,6514.0,13.0,0.2,PA
4789876715.0,4643.0,58.0,1.25,NC
4789878513.0,4095.0,259.0,6.32,OR
4789904319.0,247.0,54.0,21.86,CA
4789991571.0,435.0,20.0,4.6,AZ
4789996844.0,86.0,15.0,17.44,RI
4880503192.0,9029.0,74.0,0.82,MA
4880505692.0,8499.0,959.0,11.28,OR
4880508308.0,61.0,11.0,18.03,CA
4880582063.0,3036.0,72.0,2.37,OH
4880582469.0,414.0,54.0,13.04,MI
4880587344.0,151.0,46.0,30.46,WI
4880590694.0,9667.0,326.0,3.37,FL
4880591015.0,8601.0,908.0,10.56,MI
4880596311.0,139.0,22.0,15.83,CA
4880598747.0,247.0,51.0,20.65,FL
4880601806.0,8311.0,439.0,5.28,MN
4880602176.0,458.0,19.0,4.15,SC
4880603265.0,154.0,37.0,24.03,MA
4880603521.0,22319.0,1735.0,7.77,TX
4880605393.0,6030.0,190.0,3.15,VA
4880606672.0,5385.0,73.0,1.36,NC
4880606870.0,3238.0,54.0,1.67,MD
4880616432.0,289.0,45.0,15.57,PA
4880616937.0,9730.0,357.0,3.67,GA
4880618925.0,134.0,48.0,35.82,TX
4880619618.0,263.0,18.0,6.84,NC
4880620327.0,299.0,75.0,25.08,OK
4880625805.0,25197.0,930.0,3.69,FL
4880626928.0,6828.0,290.0,4.25,MO
4880628585.0,5521.0,244.0,4.42,WI
4880630599.0,257.0,13.0,5.06,MO
4880639483.0,1986.0,61.0,3.07,NC
4880640507.0,274.0,62.0,22.63,CA
4880640705.0,14042.0,1030.0,7.34,CA
4880643949.0,3434.0,312.0,9.09,MI
4880645399.0,240.0,94.0,39.17,OH
4880647411.0,180.0,35.0,19.44,NY
4880655232.0,305.0,19.0,6.23,MN
4880656677.0,444.0,92.0,20.72,OK
4880656685.0,496.0,102.0,20.56,PA
4880658707.0,4268.0,72.0,1.69,MI
4880664499.0,698.0,84.0,12.03,NJ
4880665025.0,174.0,48.0,27.59,PA
4880665298.0,5986.0,502.0,8.39,NY
4880665470.0,406.0,21.0,5.17,FL
4880665660.0,228.0,65.0,28.51,TX
4880667245.0,10138.0,476.0,4.7,MI
4880667641.0,284.0,20.0,7.04,TX
4880668128.0,11938.0,624.0,5.23,AL
4880668995.0,290.0,62.0,21.38,TN
4880672484.0,138.0,54.0,39.13,CA
4880672633.0,3561.0,96.0,2.7,SC
4880674068.0,157.0,11.0,7.01,CA
4880678010.0,602.0,26.0,4.32,MD
4880678317.0,385.0,114.0,29.61,FL
4880681451.0,2373.0,28.0,1.18,NJ
4880684091.0,46.0,16.0,34.78,CA
4880686641.0,12499.0,514.0,4.11,OH
4880688084.0,341.0,26.0,7.62,CO
4880691740.0,5396.0,3219.0,59.66,TX
4880693829.0,952.0,56.0,5.88,WV
4880694546.0,179.0,45.0,25.14,CA
4880721133.0,7588.0,458.0,6.04,MI
4880722768.0,163.0,44.0,26.99,NJ
4880723287.0,436.0,52.0,11.93,NV
4880723964.0,121.0,25.0,20.66,MI
4880725761.0,7452.0,358.0,4.8,TX
4880728302.0,195.0,46.0,23.59,CA
4880730886.0,281.0,94.0,33.45,MO
4880733252.0,1134.0,324.0,28.57,AL
4880736966.0,320.0,77.0,24.06,MI
4880741578.0,180.0,23.0,12.78,IL
4880743954.0,189.0,33.0,17.46,MI
4880744994.0,227.0,65.0,28.63,AZ
4880745066.0,207.0,39.0,18.84,WI
4880745470.0,90.0,14.0,15.56,IL
4880747914.0,3419.0,88.0,2.57,TN
4880753243.0,1910.0,113.0,5.92,MI
4880754308.0,129.0,44.0,34.11,UT
4880758606.0,444.0,20.0,4.5,NC
4880758788.0,500.0,54.0,10.8,TX
4880760933.0,350.0,74.0,21.14,CA
4880761568.0,12535.0,360.0,2.87,FL
4880763242.0,310.0,108.0,34.84,PA
4880764224.0,11253.0,546.0,4.85,GA
4880766161.0,505.0,119.0,23.56,AL
4880771120.0,33816.0,1984.0,5.87,CA
4880771633.0,272.0,63.0,23.16,OR
4880773720.0,2456.0,80.0,3.26,NM
4880774173.0,4069.0,217.0,5.33,MD
4880778695.0,219.0,53.0,24.2,MN
4880784974.0,3184.0,266.0,8.35,CO
4880785716.0,39.0,14.0,35.9,MI
4880786326.0,559.0,128.0,22.9,MI
4880787134.0,8594.0,1067.0,12.42,WI
4880787225.0,447.0,36.0,8.05,CO
4880788744.0,214.0,49.0,22.9,MI
4880789411.0,681.0,51.0,7.49,IN
4880790740.0,791.0,106.0,13.4,CA
4880796077.0,19588.0,1451.0,7.41,NE
4880796317.0,561.0,154.0,27.45,PA
4880796515.0,387.0,26.0,6.72,TX
4880797141.0,344.0,84.0,24.42,FL
4880798669.0,11714.0,197.0,1.68,PA
4880810597.0,267.0,67.0,25.09,MI
4880813450.0,90.0,26.0,28.89,AZ
4880813831.0,496.0,16.0,3.23,SC
4880815604.0,754.0,39.0,5.17,NC
4880821917.0,620.0,390.0,62.9,NJ
4880823871.0,616.0,50.0,8.12,MS
4880824077.0,1838.0,74.0,4.03,OH
4880829175.0,2774.0,198.0,7.14,MO
4880829951.0,1618.0,196.0,12.11,NC
4880832559.0,518.0,31.0,5.98,TN
4880837137.0,525.0,25.0,4.76,FL
4880837202.0,551.0,42.0,7.62,AZ
4880837400.0,357.0,16.0,4.48,WV
4880840099.0,1697.0,49.0,2.89,NH
4880840719.0,360.0,13.0,3.61,FL
4880841352.0,3690.0,114.0,3.09,KS
4880842053.0,182.0,30.0,16.48,NY
4880843903.0,236.0,46.0,19.49,IL
4880848712.0,493.0,146.0,29.61,FL
4880849405.0,5018.0,531.0,10.58,PA
4880853654.0,8177.0,212.0,2.59,CA
4880857432.0,185.0,38.0,20.54,PA
4880862341.0,179.0,44.0,24.58,FL
4880862853.0,324.0,53.0,16.36,NJ
4880863661.0,2039.0,52.0,2.55,FL
4880866300.0,630.0,34.0,5.4,TX
4880867191.0,220.0,11.0,5.0,FL
4880867506.0,263.0,19.0,7.22,MA
4880871854.0,50.0,31.0,62.0,TX
4880874940.0,355.0,88.0,24.79,IN
4880881887.0,255.0,34.0,13.33,PA
4880889765.0,233.0,0.0,0.0,NY
4880901537.0,189.0,0.0,0.0,NJ
4880905983.0,218.0,18.0,8.26,MD
4880912450.0,991.0,0.0,0.0,NY
4880915669.0,187.0,29.0,15.51,MI
4981502838.0,205.0,53.0,25.85,CA
4981504834.0,4909.0,142.0,2.89,CO
4981506433.0,226.0,43.0,19.03,AZ
4981507480.0,9791.0,1008.0,10.3,FL
4981508652.0,4102.0,201.0,4.9,MI
4981516432.0,377.0,45.0,11.94,MS
4981517158.0,18747.0,1594.0,8.5,FL
4981518420.0,236.0,65.0,27.54,FL
4981591377.0,3552.0,34.0,0.96,VA
4981594132.0,132.0,40.0,30.3,WA
4981596988.0,346.0,76.0,21.97,FL
4981598208.0,501.0,163.0,32.53,IN
4981598646.0,15766.0,898.0,5.7,MO
4981599131.0,293.0,43.0,14.68,CA
4981599966.0,111.0,32.0,28.83,HI
4981606514.0,204.0,66.0,32.35,MI
4981606795.0,7385.0,115.0,1.56,FL
4981607587.0,7375.0,448.0,6.07,IL
4981607710.0,435.0,32.0,7.36,OR
4981609005.0,3265.0,183.0,5.6,WI
4981609823.0,507.0,58.0,11.44,CA
4981612017.0,297.0,28.0,9.43,TX
4981612843.0,3796.0,0.0,0.0,NV
4981613338.0,12614.0,318.0,2.52,CT
4981616638.0,72.0,18.0,25.0,MA
4981619103.0,9817.0,525.0,5.35,MI
4981619236.0,8119.0,382.0,4.71,WV
4981625167.0,53002.0,1588.0,3.0,GA
4981626827.0,2339.0,74.0,3.16,CO
4981629326.0,4557.0,43.0,0.94,OH
4981633039.0,374.0,11.0,2.94,SC
4981634516.0,2088.0,181.0,8.67,NY
4981635786.0,213.0,41.0,19.25,AL
4981636073.0,223.0,57.0,25.56,WI
4981636198.0,3004.0,227.0,7.56,MA
4981638251.0,7842.0,249.0,3.18,NJ
4981643301.0,2392.0,120.0,5.02,KY
4981643657.0,15427.0,1440.0,9.33,AL
4981644879.0,3406.0,166.0,4.87,CA
4981645405.0,91.0,37.0,40.66,MA
4981645843.0,3509.0,70.0,1.99,PA
4981647989.0,8458.0,375.0,4.43,TX
4981649522.0,7005.0,119.0,1.7,OH
4981652005.0,12384.0,1234.0,9.96,MO
4981653938.0,4364.0,126.0,2.89,WI
4981657152.0,3409.0,35.0,1.03,TX
4981657715.0,388.0,119.0,30.67,MI
4981659703.0,355.0,15.0,4.23,NY
4981659786.0,887.0,290.0,32.69,AL
4981660503.0,251.0,108.0,43.03,KS
4981668209.0,260.0,21.0,8.08,OH
4981668639.0,4903.0,115.0,2.35,IL
4981671138.0,1724.0,82.0,4.76,CO
4981671690.0,9366.0,205.0,2.19,TX
4981672821.0,16100.0,295.0,1.83,NJ
4981676467.0,4124.0,157.0,3.81,MI
4981678893.0,384.0,30.0,7.81,ID
4981680964.0,639.0,59.0,9.23,TX
4981680972.0,311.0,81.0,26.05,CA
4981682812.0,627.0,89.0,14.19,LA
4981682952.0,67.0,16.0,23.88,NM
4981683547.0,519.0,115.0,22.16,GA
4981683851.0,6439.0,267.0,4.15,AR
4981684545.0,402.0,124.0,30.85,FL
4981686268.0,543.0,53.0,9.76,AL
4981686383.0,176.0,13.0,7.39,FL
4981689445.0,63.0,18.0,28.57,CA
4981689726.0,366.0,88.0,24.04,NV
4981692241.0,12086.0,360.0,2.98,FL
4981695376.0,340.0,112.0,32.94,SC
4981697752.0,28683.0,1647.0,5.74,FL
4981701083.0,4249.0,193.0,4.54,MO
4981701091.0,16222.0,664.0,4.09,MO
4981701828.0,7027.0,148.0,2.11,MO
4981702008.0,1299.0,73.0,5.62,KS
4981705332.0,174.0,54.0,31.03,IN
4981707130.0,476.0,106.0,22.27,GA
4981708260.0,7831.0,562.0,7.18,TX
4981708815.0,258.0,18.0,6.98,CA
4981709748.0,98.0,16.0,16.33,IN
4981720091.0,10502.0,345.0,3.29,FL
4981720901.0,184.0,14.0,7.61,NY
4981734308.0,59.0,13.0,22.03,MD
4981735792.0,84.0,19.0,22.62,FL
4981736766.0,109.0,29.0,26.61,MA
4981737020.0,307.0,43.0,14.01,VA
4981737624.0,316.0,17.0,5.38,FL
4981737715.0,76.0,12.0,15.79,IN
4981740503.0,266.0,29.0,10.9,MS
4981741279.0,204.0,20.0,9.8,CO
4981742202.0,283.0,80.0,28.27,MI
4981742640.0,517.0,56.0,10.83,LA
4981743671.0,298.0,77.0,25.84,FL
4981745064.0,277.0,54.0,19.49,CA
4981750171.0,8153.0,797.0,9.78,CA
4981750445.0,120.0,37.0,30.83,VA
4981750577.0,178.0,27.0,15.17,NV
4981752201.0,455.0,32.0,7.03,TX
4981754447.0,568.0,181.0,31.87,CA
4981755501.0,828.0,19.0,2.29,GA
4981756665.0,236.0,23.0,9.75,CO
4981758950.0,113.0,14.0,12.39,CA
4981761905.0,277.0,64.0,23.1,AL
4981769130.0,3255.0,97.0,2.98,TX
4981769817.0,2692.0,170.0,6.32,TX
4981771656.0,2330.0,114.0,4.89,WA
4981772597.0,62.0,12.0,19.35,CA
4981776432.0,99.0,23.0,23.23,MN
4981779337.0,1780.0,92.0,5.17,TX
4981782703.0,355.0,89.0,25.07,NY
4981785136.0,2688.0,59.0,2.19,MO
4981787066.0,69.0,16.0,23.19,MA
4981788049.0,11095.0,877.0,7.9,PA
4981790714.0,378.0,35.0,9.26,MD
4981794963.0,255.0,66.0,25.88,MO
4981796612.0,366.0,41.0,11.2,TN
4981797834.0,145.0,17.0,11.72,CO
4981799475.0,10043.0,795.0,7.92,MO
4981823119.0,219.0,15.0,6.85,CA
4981826914.0,144.0,11.0,7.64,TX
4981828183.0,202.0,41.0,20.3,TX
4981828407.0,171.0,36.0,21.05,IL
4981829504.0,385.0,54.0,14.03,MA
4981830338.0,837.0,33.0,3.94,NY
4981830825.0,238.0,55.0,23.11,WA
4981834504.0,462.0,16.0,3.46,TX
4981837218.0,117.0,19.0,16.24,UT
4981839230.0,343.0,11.0,3.21,MI
4981839834.0,235.0,46.0,19.57,TX
4981841376.0,182.0,13.0,7.14,WA
4981845773.0,162.0,33.0,20.37,OH
4981846110.0,1025.0,68.0,6.63,TN
4981847357.0,801.0,29.0,3.62,SC
4981847613.0,452.0,37.0,8.19,HI
4981848876.0,503.0,103.0,20.48,NJ
4981849643.0,339.0,33.0,9.73,CA
4981850013.0,629.0,19.0,3.02,CO
4981850203.0,321.0,59.0,18.38,MI
4981850310.0,345.0,27.0,7.83,MI
4981851805.0,36.0,0.0,0.0,FL
4981852993.0,2016.0,68.0,3.37,TX
4981855442.0,211.0,20.0,9.48,ME
4981855582.0,300.0,62.0,20.67,WA
4981857554.0,1560.0,27.0,1.73,OH
4981868288.0,260.0,12.0,4.62,OH
4981873296.0,231.0,69.0,29.87,NE
4981873569.0,476.0,35.0,7.35,IA
4981873973.0,4658.0,408.0,8.76,MA
4981874120.0,288.0,12.0,4.17,FL
4981878667.0,471.0,202.0,42.89,CA
4981879707.0,384.0,14.0,3.65,NC
4981882958.0,163.0,48.0,29.45,MN
4981884319.0,189.0,16.0,8.47,IL
4981888757.0,721.0,208.0,28.85,MO
4981890027.0,7351.0,82.0,1.12,NJ
4981890217.0,122.0,45.0,36.89,MI
4981891371.0,3599.0,87.0,2.42,WY
4981891702.0,7903.0,297.0,3.76,TX
4981892601.0,213.0,54.0,25.35,HI
4981898400.0,455.0,37.0,8.13,IL
4981922945.0,203.0,63.0,31.03,KS
4981923414.0,6350.0,308.0,4.85,FL
5092022160.0,29.0,0.0,0.0,NC
5092025197.0,37.0,12.0,32.43,MI
5092026914.0,564.0,21.0,3.72,AR
5092027292.0,108.0,15.0,13.89,CA
5092030247.0,145.0,40.0,27.59,OH
5092031294.0,256.0,18.0,7.03,MI
5092033571.0,288.0,22.0,7.64,IL
5092600767.0,137.0,38.0,27.74,MN
5092602227.0,2398.0,85.0,3.54,MD
5092602235.0,1584.0,43.0,2.71,WA
5092602920.0,106.0,25.0,23.58,CA
5092603084.0,11897.0,847.0,7.12,NE
5092603944.0,285.0,64.0,22.46,CA
5092617084.0,12360.0,566.0,4.58,WV
5092618025.0,400.0,53.0,13.25,AZ
5092702522.0,379.0,21.0,5.54,CA
5092702860.0,46.0,12.0,26.09,GA
5092703587.0,264.0,103.0,39.02,IN
5092704627.0,79676.0,3414.0,4.28,TX
5092705293.0,302.0,64.0,21.19,CA
5092708347.0,6779.0,351.0,5.18,CA
5092710442.0,2539.0,279.0,10.99,GA
5092711580.0,68.0,15.0,22.06,MA
5092711754.0,361.0,27.0,7.48,WA
5092712166.0,2345.0,33.0,1.41,IN
5092713800.0,226.0,86.0,38.05,AZ
5092715771.0,5335.0,239.0,4.48,OH
5092719294.0,13860.0,212.0,1.53,NC
5092719393.0,664.0,136.0,20.48,OH
5092719948.0,245.0,30.0,12.24,OH
5092720110.0,9011.0,703.0,7.8,FL
5092720383.0,248.0,77.0,31.05,IN
5092722074.0,2190.0,56.0,2.56,IL
5092730671.0,8728.0,226.0,2.59,WI
5092731547.0,225.0,55.0,24.44,AZ
5092731562.0,209.0,34.0,16.27,NH
5092732164.0,177.0,57.0,32.2,WI
5092738245.0,6341.0,192.0,3.03,TX
5092742601.0,227.0,44.0,19.38,CA
5092742874.0,546.0,122.0,22.34,NC
5092743575.0,167.0,55.0,32.93,CA
5092745281.0,170.0,53.0,31.18,WV
5092745679.0,10760.0,300.0,2.79,FL
5092746750.0,3980.0,201.0,5.05,IL
5092747238.0,489.0,12.0,2.45,NC
5092750133.0,279.0,70.0,25.09,TX
5092750422.0,370.0,13.0,3.51,TX
5092753079.0,64.0,16.0,25.0,RI
5092759472.0,180.0,44.0,24.44,MI
5092760413.0,11.0,0.0,0.0,AZ
5092761452.0,455.0,146.0,32.09,TX
5092764068.0,306.0,34.0,11.11,CO
5092766394.0,4972.0,42.0,0.84,GA
5092767897.0,252.0,14.0,5.56,CA
5092768572.0,7707.0,242.0,3.14,NC
5092773200.0,5917.0,249.0,4.21,WY
5092773457.0,968.0,75.0,7.75,FL
5092777979.0,1517.0,40.0,2.64,FL
5092779041.0,382.0,31.0,8.12,TX
5092781674.0,462.0,79.0,17.1,CA
5092781948.0,250.0,21.0,8.4,WA
5092784066.0,2934.0,71.0,2.42,AL
5092785360.0,12120.0,117.0,0.97,SC
5092785923.0,13414.0,28.0,0.21,LA
5092787598.0,335.0,70.0,20.9,TX
5092788364.0,81.0,30.0,37.04,NJ
5092790089.0,416.0,120.0,28.85,GA
5092790519.0,269.0,18.0,6.69,AZ
5092791491.0,154.0,51.0,33.12,TX
5092791541.0,12810.0,639.0,4.99,CA
5092791590.0,50.0,26.0,52.0,PA
5092792564.0,2135.0,18.0,0.84,TX
5092799262.0,1935.0,27.0,1.4,TX
5092799791.0,8157.0,527.0,6.46,AR
5092802660.0,182.0,22.0,12.09,NV
5092803189.0,249.0,56.0,22.49,TX
5092803411.0,401.0,97.0,24.19,TX
5092809723.0,25957.0,1439.0,5.54,FL
5092811406.0,362.0,12.0,3.31,FL
5092811737.0,14223.0,775.0,5.45,MD
5092812909.0,2499.0,35.0,1.4,VA
5092812933.0,8246.0,305.0,3.7,MO
5092830059.0,7232.0,271.0,3.75,TX
5092831909.0,155.0,12.0,7.74,CO
5092843540.0,290.0,0.0,0.0,NY
5092847178.0,8285.0,405.0,4.89,PA
5092848325.0,134.0,53.0,39.55,MI
5092851451.0,563.0,97.0,17.23,GA
5092852939.0,5129.0,323.0,6.3,OH
5092857300.0,2513.0,16.0,0.64,MD
5092860700.0,348.0,23.0,6.61,NY
5092860924.0,755.0,54.0,7.15,MI
5092864553.0,4898.0,38.0,0.78,CA
5092867812.0,1558.0,64.0,4.11,TX
5092868612.0,298.0,92.0,30.87,FL
5092874719.0,352.0,23.0,6.53,FL
5092874941.0,98.0,20.0,20.41,WI
5092881045.0,526.0,177.0,33.65,NC
5092883579.0,2773.0,107.0,3.86,CA
5092883678.0,117.0,19.0,16.24,WA
5092885251.0,192.0,49.0,25.52,CA
5092886374.0,330.0,32.0,9.7,OH
5092888719.0,338.0,43.0,12.72,OH
5092889469.0,247.0,34.0,13.77,WA
5092890541.0,3871.0,58.0,1.5,MI
5092891820.0,380.0,238.0,62.63,NC
5092892935.0,2138.0,47.0,2.2,FL
5092894527.0,90.0,12.0,13.33,CA
5092895532.0,19.0,0.0,0.0,CA
5092898742.0,124.0,33.0,26.61,TX
5092901157.0,685.0,334.0,48.76,CO
5092907618.0,32.0,0.0,0.0,TN
5092908285.0,1728.0,46.0,2.66,VA
5092933283.0,34.0,12.0,35.29,IL
5092934026.0,293.0,14.0,4.78,CT
5092934430.0,359.0,54.0,15.04,IL
5092936302.0,442.0,29.0,6.56,NY
5092939447.0,572.0,40.0,6.99,MO
5092941815.0,4120.0,89.0,2.16,CO
5092943274.0,195.0,14.0,7.18,AR
5092947911.0,1202.0,29.0,2.41,PA
5092953711.0,419.0,24.0,5.73,CA
5092953745.0,32.0,0.0,0.0,SC
5092953760.0,173.0,17.0,9.83,CA
5092955252.0,5765.0,137.0,2.38,PA
5092958090.0,1312.0,25.0,1.91,TX
5092958892.0,368.0,19.0,5.16,NY
5092960005.0,330.0,77.0,23.33,LA
5092961615.0,144.0,24.0,16.67,MI
5092962324.0,5349.0,119.0,2.22,IL
5092962357.0,365.0,66.0,18.08,CA
5092962977.0,4075.0,193.0,4.74,CA
5092963512.0,133.0,12.0,9.02,PA
5092971499.0,193.0,61.0,31.61,MI
5092975219.0,166.0,34.0,20.48,MD
5092976092.0,129.0,27.0,20.93,AZ
5092979682.0,138.0,24.0,17.39,WA
5092984203.0,687.0,204.0,29.69,MI
5092984526.0,127.0,39.0,30.71,MA
5092984898.0,267.0,35.0,13.11,AZ
5092986679.0,312.0,37.0,11.86,GA
5092986794.0,201.0,54.0,26.87,OR
5092987602.0,50.0,0.0,0.0,CA
5092988642.0,85.0,18.0,21.18,OK
5092990135.0,282.0,11.0,3.9,HI
5092991992.0,662.0,66.0,9.97,CA
5092992305.0,113.0,28.0,24.78,OH
5092993253.0,110.0,19.0,17.27,TX
5092993642.0,99.0,11.0,11.11,TX
5092999888.0,190.0,39.0,20.53,NM
5193038339.0,4157.0,90.0,2.17,FL
5193044162.0,109.0,29.0,26.61,MI
5193049963.0,125.0,24.0,19.2,NY
5193610863.0,140.0,28.0,20.0,PA
5193611648.0,243.0,36.0,14.81,WA
5193611762.0,7904.0,484.0,6.12,FL
