PAC ID,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate,State
7618966243.0,2288.0,1352.0,59.09,SC
7618973835.0,4491.0,161.0,3.58,FL
7618981325.0,2100.0,151.0,7.19,MD
7618982869.0,2988.0,14.0,0.47,CA
7618990557.0,6988.0,186.0,2.66,CA
7618994336.0,51.0,12.0,23.53,MI
7618994914.0,3672.0,215.0,5.86,CA
7618995283.0,2033.0,56.0,2.75,GA
7618997685.0,6123.0,334.0,5.45,AL
7618998329.0,3377.0,54.0,1.6,HI
7719001767.0,3202.0,123.0,3.84,PA
7719010057.0,7801.0,334.0,4.28,NC
7719016369.0,185.0,17.0,9.19,AR
7719023019.0,355.0,34.0,9.58,CA
7719025964.0,12676.0,1013.0,7.99,SC
7719028430.0,7083.0,161.0,2.27,AZ
7719028554.0,13440.0,371.0,2.76,TX
7719029198.0,5671.0,406.0,7.16,OK
7719029297.0,611.0,22.0,3.6,IN
7719030634.0,9845.0,191.0,1.94,MI
7719038934.0,200.0,15.0,7.5,GA
7719040278.0,285.0,44.0,15.44,TX
7719048164.0,6309.0,135.0,2.14,NY
7719051929.0,5192.0,126.0,2.43,PA
7719052828.0,5904.0,208.0,3.52,NM
7719062314.0,357.0,11.0,3.08,NY
7719066521.0,7456.0,159.0,2.13,FL
7719070440.0,9593.0,379.0,3.95,MA
7719070549.0,3135.0,145.0,4.63,CO
7719074384.0,3211.0,263.0,8.19,OR
7719077395.0,9516.0,808.0,8.49,FL
7719077460.0,7275.0,25.0,0.34,CA
7719079912.0,10816.0,297.0,2.75,NY
7719080894.0,330.0,0.0,0.0,IL
7719085281.0,13031.0,742.0,5.69,CA
7719104561.0,5729.0,3522.0,61.48,OH
7719108125.0,319.0,29.0,9.09,SC
7719108224.0,917.0,45.0,4.91,TX
7719108968.0,679.0,32.0,4.71,GA
7719113109.0,303.0,29.0,9.57,GA
7719120898.0,734.0,39.0,5.31,OH
7719123553.0,259.0,22.0,8.49,TX
7719132802.0,167.0,14.0,8.38,PA
7719133222.0,8148.0,496.0,6.09,PA
7719138197.0,142.0,0.0,0.0,IL
7719138841.0,1731.0,135.0,7.8,IL
7719142884.0,209.0,14.0,6.7,CT
7719153964.0,11817.0,499.0,4.22,OH
7719158088.0,660.0,102.0,15.45,CO
7719161322.0,8578.0,475.0,5.54,TX
7719161587.0,7964.0,183.0,2.3,MD
7719164615.0,6166.0,17.0,0.28,PR
7719165471.0,351.0,24.0,6.84,TX
7719167824.0,567.0,27.0,4.76,TX
7719168095.0,218.0,18.0,8.26,OH
7719172121.0,2561.0,42.0,1.64,MI
7719174499.0,9581.0,319.0,3.33,NY
7719174788.0,195.0,21.0,10.77,PA
7719174986.0,12074.0,294.0,2.43,FL
7719176304.0,2949.0,40.0,1.36,FL
7719179530.0,1465.0,0.0,0.0,NJ
7719288737.0,1643.0,65.0,3.96,NC
7719874882.0,199.0,18.0,9.05,TX
7719875103.0,2128.0,49.0,2.3,AL
7719875574.0,133.0,73.0,54.89,NY
7719880830.0,1712.0,64.0,3.74,FL
7719883727.0,18293.0,321.0,1.75,TX
7719885136.0,8512.0,85.0,1.0,TX
7719900422.0,4979.0,26.0,0.52,NJ
7719900653.0,6170.0,210.0,3.4,CA
7719901032.0,3836.0,89.0,2.32,OH
7719904226.0,8001.0,178.0,2.22,NC
7719904994.0,11430.0,255.0,2.23,AZ
7719905264.0,1715.0,50.0,2.92,TX
7719906965.0,37.0,0.0,0.0,NJ
7719913912.0,16988.0,302.0,1.78,TX
7719915206.0,15553.0,564.0,3.63,CA
7719922707.0,791.0,0.0,0.0,NJ
7719922897.0,3825.0,131.0,3.42,FL
7719925593.0,6403.0,687.0,10.73,WA
7719927482.0,14931.0,34.0,0.23,TN
7719927755.0,1162.0,118.0,10.15,CA
7719928357.0,15660.0,160.0,1.02,PR
7719929298.0,61.0,13.0,21.31,NV
7719930452.0,4821.0,358.0,7.43,NC
7719932821.0,1680.0,78.0,4.64,TX
7719932987.0,4553.0,78.0,1.71,NC
7719933597.0,65.0,0.0,0.0,NY
7719936566.0,308.0,19.0,6.17,AZ
7719937523.0,654.0,121.0,18.5,CA
7719945328.0,7803.0,631.0,8.09,AL
7719945575.0,4489.0,129.0,2.87,TX
7719946664.0,435.0,29.0,6.67,TN
7719948173.0,292.0,20.0,6.85,TX
7719950922.0,10173.0,285.0,2.8,MI
7719953439.0,1615.0,51.0,3.16,FL
7719953520.0,11171.0,641.0,5.74,FL
7719954288.0,9781.0,806.0,8.24,TN
7719957257.0,4551.0,282.0,6.2,UT
7719959162.0,3051.0,127.0,4.16,CA
7719959758.0,3162.0,77.0,2.44,CA
7719960541.0,5656.0,88.0,1.56,FL
7719967009.0,9047.0,710.0,7.85,AR
7719967173.0,16066.0,419.0,2.61,NJ
7719968874.0,5099.0,60.0,1.18,MA
7719969609.0,11456.0,202.0,1.76,FL
7719969666.0,5026.0,281.0,5.59,CA
7719970821.0,28161.0,1413.0,5.02,CA
7719977404.0,806.0,70.0,8.68,NV
7719978832.0,7470.0,530.0,7.1,NV
7719981810.0,8637.0,299.0,3.46,NC
7719984475.0,224.0,19.0,8.48,MI
7719985068.0,9709.0,122.0,1.26,PA
7719987007.0,7591.0,314.0,4.14,TX
7719987403.0,6784.0,65.0,0.96,AZ
7719989730.0,253.0,28.0,11.07,CA
7719990522.0,382.0,23.0,6.02,TX
7719991983.0,7882.0,240.0,3.04,OK
7810021243.0,4207.0,81.0,1.93,CO
7810021839.0,2814.0,450.0,15.99,CA
7810021946.0,13211.0,441.0,3.34,FL
7810024601.0,567.0,37.0,6.53,OH
7810045705.0,4853.0,187.0,3.85,TX
7810059011.0,1958.0,162.0,8.27,CA
7810059631.0,3590.0,22.0,0.61,NJ
7810072519.0,12239.0,431.0,3.52,GA
7810077658.0,23818.0,888.0,3.73,FL
7810077955.0,758.0,67.0,8.84,NY
7810080033.0,128.0,28.0,21.88,NJ
7810080645.0,4566.0,102.0,2.23,TX
7810082906.0,466.0,39.0,8.37,MI
7810090560.0,16928.0,688.0,4.06,IL
7810092301.0,401.0,18.0,4.49,GA
7810094190.0,22796.0,964.0,4.23,MO
7810097896.0,371.0,0.0,0.0,VA
7810098878.0,275.0,25.0,9.09,MI
7810098944.0,3323.0,58.0,1.75,NY
7810112638.0,3041.0,57.0,1.87,MA
7810113412.0,564.0,17.0,3.01,FL
7810113891.0,151.0,16.0,10.6,MI
7810116142.0,175.0,23.0,13.14,CA
7810117066.0,1166.0,0.0,0.0,TN
7810121019.0,5710.0,335.0,5.87,WY
7810121902.0,372.0,32.0,8.6,FL
7810122991.0,1219.0,139.0,11.4,MI
7810124526.0,306.0,24.0,7.84,PA
7810130390.0,3448.0,229.0,6.64,LA
7810138096.0,254.0,31.0,12.2,MT
7810140480.0,13705.0,1562.0,11.4,CA
7810149200.0,9756.0,198.0,2.03,WV
7810151370.0,394.0,36.0,9.14,GA
7810167020.0,307.0,35.0,11.4,OH
7810169505.0,394.0,23.0,5.84,AL
7810169760.0,629.0,0.0,0.0,NY
7810180247.0,14652.0,714.0,4.87,PA
7810182565.0,255.0,11.0,4.31,PA
7810182839.0,211.0,21.0,9.95,MI
7810183688.0,5736.0,139.0,2.42,PA
7810207453.0,4859.0,366.0,7.53,VA
7810219649.0,489.0,20.0,4.09,PA
7810275674.0,250.0,11.0,4.4,TX
7810284932.0,225.0,12.0,5.33,LA
7810807161.0,7827.0,406.0,5.19,CA
7810883667.0,144.0,14.0,9.72,PA
7810887106.0,1108.0,31.0,2.8,TX
7810893534.0,22503.0,976.0,4.34,TX
7810902798.0,6833.0,35.0,0.51,PA
7810912565.0,7443.0,468.0,6.29,OH
7810921921.0,3559.0,26.0,0.73,MA
7810923794.0,7152.0,115.0,1.61,IL
7810924594.0,1262.0,81.0,6.42,GA
7810924990.0,2609.0,93.0,3.56,CA
7810929510.0,1025.0,32.0,3.12,NV
7810932498.0,451.0,63.0,13.97,SC
7810940251.0,7630.0,208.0,2.73,IL
7810940673.0,5137.0,164.0,3.19,OK
7810947892.0,579.0,41.0,7.08,NY
7810948239.0,28940.0,1047.0,3.62,TX
7810948866.0,12073.0,170.0,1.41,NY
7810953213.0,2685.0,108.0,4.02,TX
7810955051.0,2998.0,32.0,1.07,CA
7810957420.0,184.0,15.0,8.15,WA
7810959061.0,5986.0,215.0,3.59,GA
7810959129.0,827.0,606.0,73.28,TX
7810960192.0,8549.0,254.0,2.97,NJ
7810961513.0,1372.0,99.0,7.22,FL
7810966157.0,1762.0,691.0,39.22,CA
7810968401.0,16689.0,656.0,3.93,NJ
7810969474.0,2996.0,362.0,12.08,KS
7810972734.0,3833.0,47.0,1.23,MO
7810973229.0,9326.0,371.0,3.98,FL
7810982568.0,8015.0,298.0,3.72,MI
7810984259.0,3207.0,130.0,4.05,AR
7810987823.0,483.0,28.0,5.8,VA
7810988540.0,192.0,0.0,0.0,NY
7810989209.0,8500.0,246.0,2.89,TX
7810990041.0,350.0,27.0,7.71,OH
7810995529.0,9801.0,597.0,6.09,TN
7911000211.0,4204.0,32.0,0.76,NJ
7911000682.0,2816.0,75.0,2.66,AR
7911002803.0,1767.0,33.0,1.87,OH
7911008040.0,8165.0,159.0,1.95,NY
7911008198.0,4690.0,70.0,1.49,FL
7911022900.0,3901.0,235.0,6.02,CA
7911023395.0,230.0,17.0,7.39,VA
7911031968.0,2003.0,70.0,3.49,NJ
7911034806.0,14436.0,421.0,2.92,KY
7911035340.0,1191.0,547.0,45.93,NC
7911037882.0,2923.0,61.0,2.09,FL
7911038963.0,3897.0,98.0,2.51,NC
7911041108.0,272.0,29.0,10.66,GA
7911044698.0,205.0,15.0,7.32,OH
7911046826.0,624.0,22.0,3.53,MI
7911047964.0,4360.0,102.0,2.34,CA
7911051123.0,111.0,12.0,10.81,KS
7911052121.0,412.0,188.0,45.63,NJ
7911052162.0,25804.0,560.0,2.17,IL
7911052204.0,318.0,75.0,23.58,KS
7911052592.0,5083.0,91.0,1.79,TX
7911060991.0,13201.0,805.0,6.1,PA
7911061007.0,4670.0,11.0,0.24,CA
7911067228.0,660.0,68.0,10.3,TX
7911068879.0,686.0,54.0,7.87,TX
7911071568.0,3389.0,436.0,12.87,TX
7911081930.0,39.0,0.0,0.0,FL
7911091517.0,5098.0,14.0,0.27,NY
7911091889.0,3160.0,150.0,4.75,TX
7911092432.0,635.0,20.0,3.15,NC
7911098355.0,5059.0,188.0,3.72,NC
7911098751.0,1480.0,641.0,43.31,NV
7911128871.0,2231.0,121.0,5.42,CA
7911130323.0,143.0,20.0,13.99,NJ
7911131842.0,3430.0,43.0,1.25,NY
7911132121.0,258.0,11.0,4.26,DE
7911153903.0,255.0,29.0,11.37,CA
7911155338.0,373.0,23.0,6.17,TN
7911163936.0,5935.0,164.0,2.76,CA
7911165964.0,10782.0,867.0,8.04,SC
7911167317.0,6486.0,182.0,2.81,CA
7911168513.0,4621.0,3074.0,66.52,SC
7911171160.0,353.0,20.0,5.67,TX
7911173661.0,2533.0,211.0,8.33,PA
7911176672.0,3750.0,162.0,4.32,OH
7911179577.0,299.0,14.0,4.68,CA
7911180054.0,1485.0,0.0,0.0,NJ
7911183652.0,527.0,11.0,2.09,NC
7911184114.0,11940.0,318.0,2.66,NY
7911186812.0,3636.0,186.0,5.12,CO
7911186853.0,11335.0,92.0,0.81,NY
7911191366.0,7067.0,357.0,5.05,CA
7911195516.0,6760.0,190.0,2.81,IN
7911196738.0,29734.0,893.0,3.0,PR
7911211248.0,135.0,14.0,10.37,WA
7911213814.0,338.0,22.0,6.51,GA
7911290929.0,96.0,0.0,0.0,LA
7911803218.0,13818.0,266.0,1.93,LA
7911810965.0,3449.0,83.0,2.41,NC
7911811807.0,118.0,0.0,0.0,NJ
7911815410.0,528.0,30.0,5.68,PA
7911815824.0,16237.0,579.0,3.57,OH
7911892880.0,1505.0,966.0,64.19,NJ
7911897822.0,207.0,13.0,6.28,CA
7911903018.0,100.0,17.0,17.0,MI
7911909494.0,1032.0,24.0,2.33,AZ
7911909817.0,2326.0,125.0,5.37,OH
7911915061.0,25.0,0.0,0.0,VA
7911915525.0,543.0,24.0,4.42,TX
7911924501.0,4873.0,202.0,4.15,FL
7911925102.0,5598.0,73.0,1.3,GA
7911944053.0,3205.0,105.0,3.28,MA
7911945886.0,4348.0,0.0,0.0,TN
7911947429.0,8111.0,198.0,2.44,TX
7911955794.0,3602.0,303.0,8.41,MI
7911963335.0,1390.0,0.0,0.0,KY
7911964937.0,147.0,13.0,8.84,CA
7911966270.0,2798.0,87.0,3.11,MI
7911966536.0,4180.0,49.0,1.17,FL
7911968128.0,156.0,20.0,12.82,CA
7911969019.0,187.0,56.0,29.95,NJ
7911969605.0,8870.0,342.0,3.86,NC
7911969746.0,385.0,23.0,5.97,NJ
7911974514.0,10351.0,1185.0,11.45,CA
7911978192.0,8895.0,572.0,6.43,CA
7911978242.0,1879.0,67.0,3.57,KY
7911978317.0,7938.0,340.0,4.28,IN
7911980032.0,16978.0,385.0,2.27,IL
7911989157.0,5706.0,95.0,1.66,FL
7911989553.0,16797.0,787.0,4.69,WV
7911992128.0,260.0,39.0,15.0,AK
7911992359.0,3454.0,53.0,1.53,TX
7911993316.0,4687.0,243.0,5.18,CO
7911995873.0,10726.0,334.0,3.11,MI
7911998174.0,4799.0,92.0,1.92,IL
7911999636.0,1093.0,51.0,4.67,AZ
8022000439.0,157.0,19.0,12.1,NY
8022001114.0,960.0,86.0,8.96,FL
8022005651.0,6271.0,195.0,3.11,TX
8022010230.0,854.0,33.0,3.86,NC
8022021575.0,125.0,0.0,0.0,TX
8022030857.0,111.0,12.0,10.81,NY
8022031467.0,2831.0,76.0,2.68,CA
8022032366.0,7759.0,505.0,6.51,MI
8022032374.0,9413.0,271.0,2.88,MA
8022039429.0,310.0,12.0,3.87,FL
8022044999.0,75.0,11.0,14.67,NJ
8022047497.0,1959.0,55.0,2.81,NY
8022054527.0,8869.0,74.0,0.83,NJ
8022059872.0,6759.0,127.0,1.88,MD
8022063155.0,7690.0,227.0,2.95,PA
8022068162.0,9653.0,339.0,3.51,CA
8022078138.0,17973.0,452.0,2.51,FL
8022080993.0,1601.0,124.0,7.75,AZ
8022092014.0,2773.0,33.0,1.19,CA
8022093772.0,4695.0,84.0,1.79,CA
8022094515.0,4893.0,163.0,3.33,NC
8022094747.0,4485.0,170.0,3.79,AZ
8022095488.0,3935.0,126.0,3.2,MI
8022098730.0,189.0,24.0,12.7,OH
8022101369.0,955.0,574.0,60.1,NV
8022102193.0,39707.0,3263.0,8.22,MO
8022103514.0,1298.0,12.0,0.92,NY
8022111590.0,508.0,42.0,8.27,LA
8022111640.0,3033.0,114.0,3.76,NY
8022112291.0,543.0,34.0,6.26,IN
8022118116.0,1473.0,11.0,0.75,GA
8022132596.0,14886.0,1112.0,7.47,FL
8022134162.0,5350.0,294.0,5.5,FL
8022145416.0,72.0,0.0,0.0,NC
8022146760.0,4804.0,167.0,3.48,MA
8022147388.0,7832.0,85.0,1.09,NC
8022150150.0,16533.0,320.0,1.94,CA
8022160423.0,8611.0,254.0,2.95,PA
8022160696.0,224.0,26.0,11.61,IL
8022168228.0,5141.0,631.0,12.27,NC
8022178839.0,28580.0,3587.0,12.55,KY
8022184811.0,5847.0,552.0,9.44,AZ
8022185271.0,1693.0,81.0,4.78,CA
8022185636.0,4934.0,16.0,0.32,PR
8022185925.0,480.0,37.0,7.71,TX
8022188705.0,2719.0,48.0,1.77,MD
8022190339.0,8179.0,467.0,5.71,TX
8022191493.0,6097.0,319.0,5.23,FL
8022197532.0,245.0,15.0,6.12,IL
8022203728.0,25559.0,1520.0,5.95,KY
8022232917.0,486.0,38.0,7.82,AR
8022240688.0,232.0,15.0,6.47,NY
8022242031.0,332.0,18.0,5.42,TX
8022256908.0,1429.0,28.0,1.96,PA
8022266626.0,494.0,32.0,6.48,WV
8022271022.0,7088.0,679.0,9.58,CA
8022290048.0,3538.0,86.0,2.43,OH
8022301209.0,411.0,14.0,3.41,CA
8022303593.0,174.0,16.0,9.2,FL
8022306059.0,1171.0,68.0,5.81,NC
8022330489.0,1816.0,17.0,0.94,NY
8022337963.0,1405.0,39.0,2.78,NJ
8022900844.0,3621.0,78.0,2.15,MA
8022907294.0,517.0,13.0,2.51,TX
8022919208.0,224.0,27.0,12.05,AZ
8022921873.0,1452.0,11.0,0.76,AK
8123001740.0,5957.0,193.0,3.24,TX
8123010360.0,1680.0,717.0,42.68,NC
8123011053.0,302.0,18.0,5.96,IL
8123011103.0,3785.0,54.0,1.43,HI
8123012259.0,17369.0,2252.0,12.97,FL
8123012390.0,1082.0,0.0,0.0,CA
8123012697.0,14767.0,444.0,3.01,TX
8123013430.0,218.0,20.0,9.17,TX
8123017308.0,1159.0,50.0,4.31,TX
8123017506.0,11528.0,599.0,5.2,AZ
8123021060.0,111.0,13.0,11.71,VA
8123023298.0,12396.0,969.0,7.82,IL
8123027257.0,17926.0,622.0,3.47,NV
8123027885.0,6144.0,175.0,2.85,TN
8123032497.0,8207.0,441.0,5.37,NY
8123036647.0,12361.0,883.0,7.14,OK
8123047750.0,330.0,13.0,3.94,VA
8123049145.0,138.0,13.0,9.42,CA
8123052685.0,375.0,19.0,5.07,TX
8123052693.0,12865.0,722.0,5.61,NC
8123053444.0,3604.0,63.0,1.75,NJ
8123057452.0,3812.0,33.0,0.87,NC
8123057718.0,2411.0,132.0,5.47,PA
8123064656.0,1320.0,63.0,4.77,AK
8123064961.0,125.0,0.0,0.0,NJ
8123066297.0,3805.0,334.0,8.78,MA
8123066743.0,2762.0,74.0,2.68,UT
8123069556.0,9658.0,741.0,7.67,AL
8123073566.0,33740.0,2386.0,7.07,NC
8123075140.0,509.0,22.0,4.32,IL
8123075470.0,9555.0,240.0,2.51,AL
8123076148.0,4874.0,205.0,4.21,FL
8123081163.0,130.0,19.0,14.62,GA
8123082229.0,1709.0,115.0,6.73,AZ
8123087731.0,8292.0,169.0,2.04,PA
8123097425.0,336.0,12.0,3.57,UT
8123104544.0,5637.0,340.0,6.03,IL
8123119211.0,581.0,37.0,6.37,OH
8123124831.0,235.0,18.0,7.66,MI
8123129855.0,14.0,0.0,0.0,TN
8123142593.0,3576.0,112.0,3.13,LA
8123144433.0,155.0,16.0,10.32,CA
8123150034.0,17917.0,1583.0,8.84,AL
8123157641.0,7229.0,414.0,5.73,CA
8123157781.0,5204.0,129.0,2.48,OH
8123168531.0,9602.0,440.0,4.58,GA
8123169133.0,3683.0,163.0,4.43,MD
8123171212.0,22002.0,1069.0,4.86,PA
8123177177.0,5799.0,414.0,7.14,NJ
8123182466.0,5761.0,320.0,5.55,IL
8123188794.0,4234.0,153.0,3.61,GA
8123199353.0,290.0,21.0,7.24,AZ
8123203544.0,1190.0,31.0,2.61,NY
8123205317.0,330.0,0.0,0.0,NY
8123206034.0,196.0,17.0,8.67,IL
8123212404.0,4819.0,134.0,2.78,GA
8123213758.0,5741.0,197.0,3.43,PA
8123214590.0,4619.0,116.0,2.51,NC
8123241221.0,1627.0,46.0,2.83,TX
8123245792.0,264.0,24.0,9.09,MI
8123249828.0,1176.0,120.0,10.2,IL
8123249836.0,637.0,35.0,5.49,MS
8123250925.0,5040.0,467.0,9.27,CA
8123252988.0,172.0,15.0,8.72,MI
8123253028.0,280.0,22.0,7.86,KS
8123254836.0,458.0,27.0,5.9,FL
8123263894.0,238.0,16.0,6.72,IL
8123267689.0,294.0,0.0,0.0,OH
8123273620.0,649.0,24.0,3.7,OH
8123274339.0,7158.0,163.0,2.28,FL
8123290111.0,180.0,17.0,9.44,CA
8123291721.0,1875.0,473.0,25.23,OH
8123297165.0,9504.0,193.0,2.03,PA
8123297728.0,1707.0,20.0,1.17,WA
8123343241.0,256.0,19.0,7.42,TX
8123910783.0,5599.0,136.0,2.43,NM
8123910841.0,2182.0,49.0,2.25,CA
8123914934.0,2065.0,1075.0,52.06,CA
8123917507.0,795.0,99.0,12.45,AZ
8123922481.0,2998.0,2018.0,67.31,VA
8123924149.0,453.0,0.0,0.0,TX
8224006317.0,4643.0,58.0,1.25,FL
8224012703.0,10153.0,342.0,3.37,OH
8224018965.0,3788.0,2548.0,67.27,FL
8224020755.0,9458.0,449.0,4.75,AZ
8224021704.0,3226.0,291.0,9.02,MI
8224026893.0,25453.0,2641.0,10.38,FL
8224030150.0,1066.0,610.0,57.22,PA
8224030168.0,1502.0,19.0,1.26,CA
8224037882.0,501.0,0.0,0.0,FL
8224041926.0,3622.0,180.0,4.97,CA
8224048699.0,13020.0,196.0,1.51,LA
8224050109.0,5400.0,107.0,1.98,TX
8224054101.0,6798.0,722.0,10.62,OR
8224054408.0,4887.0,106.0,2.17,GA
8224061676.0,520.0,19.0,3.65,TX
8224062724.0,535.0,281.0,52.52,NH
8224063938.0,3776.0,14.0,0.37,NY
8224072699.0,3551.0,0.0,0.0,AZ
8224078712.0,2310.0,105.0,4.55,UT
8224078746.0,12545.0,522.0,4.16,FL
8224082870.0,3329.0,33.0,0.99,RI
8224083084.0,5458.0,230.0,4.21,MA
8224086558.0,66.0,12.0,18.18,UT
8224086848.0,4937.0,60.0,1.22,TX
8224088711.0,16396.0,473.0,2.88,TN
8224088968.0,1276.0,43.0,3.37,MA
8224089040.0,4866.0,694.0,14.26,MI
8224090659.0,1386.0,88.0,6.35,NY
8224096193.0,8982.0,434.0,4.83,AZ
8224096359.0,12916.0,1143.0,8.85,FL
8224098470.0,210.0,23.0,10.95,VA
8224101225.0,17800.0,666.0,3.74,PA
8224102819.0,657.0,20.0,3.04,FL
8224104369.0,171.0,25.0,14.62,OH
8224115951.0,13.0,0.0,0.0,MA
8224117379.0,19402.0,447.0,2.3,TX
8224119300.0,12038.0,558.0,4.64,FL
8224119813.0,6651.0,157.0,2.36,CA
8224120381.0,620.0,68.0,10.97,CA
8224120399.0,4004.0,97.0,2.42,NY
8224122429.0,2262.0,0.0,0.0,KY
8224127857.0,5016.0,447.0,8.91,CO
8224139050.0,10281.0,912.0,8.87,NC
8224160817.0,6027.0,234.0,3.88,IL
8224168620.0,27493.0,1156.0,4.2,PA
8224168919.0,3367.0,375.0,11.14,MI
8224170600.0,7020.0,188.0,2.68,CT
8224170709.0,280.0,12.0,4.29,NY
8224175518.0,2843.0,86.0,3.02,RI
8224177480.0,3444.0,20.0,0.58,HI
8224178470.0,14796.0,729.0,4.93,PA
8224181607.0,251.0,21.0,8.37,CA
8224185939.0,427.0,36.0,8.43,MI
8224194857.0,459.0,54.0,11.76,CA
8224195912.0,165.0,0.0,0.0,FL
8224197801.0,826.0,219.0,26.51,IL
8224204110.0,412.0,34.0,8.25,AZ
8224206800.0,319.0,23.0,7.21,TX
8224217310.0,1547.0,64.0,4.14,OR
8224218391.0,456.0,22.0,4.82,GA
8224225016.0,4069.0,197.0,4.84,WI
8224225875.0,10062.0,207.0,2.06,FL
8224226667.0,391.0,11.0,2.81,CT
8224227152.0,4001.0,246.0,6.15,TX
8224250295.0,281.0,30.0,10.68,NV
8224252143.0,676.0,25.0,3.7,DC
8224255237.0,4344.0,89.0,2.05,FL
8224258561.0,456.0,21.0,4.61,FL
8224262456.0,401.0,31.0,7.73,WV
8224263207.0,2789.0,21.0,0.75,FL
8224264189.0,285.0,22.0,7.72,MI
8224264312.0,399.0,26.0,6.52,NC
8224266770.0,3159.0,188.0,5.95,NC
8224269741.0,187.0,15.0,8.02,LA
8224270103.0,1513.0,68.0,4.49,TX
8224271929.0,532.0,11.0,2.07,NC
8224273032.0,222.0,34.0,15.32,MI
8224284542.0,516.0,34.0,6.59,WI
8224285812.0,292.0,21.0,7.19,SC
8224293022.0,556.0,22.0,3.96,TX
8224294715.0,753.0,27.0,3.59,WV
8224330931.0,709.0,24.0,3.39,MI
8224346275.0,3097.0,122.0,3.94,FL
8224346952.0,1478.0,37.0,2.5,NC
8224347927.0,1897.0,1055.0,55.61,NC
8224923404.0,193.0,86.0,44.56,OK
8224924568.0,14817.0,1335.0,9.01,WV
8224933247.0,4159.0,242.0,5.82,TX
8224933791.0,368.0,249.0,67.66,NJ
8224936265.0,9310.0,369.0,3.96,PA
8224937925.0,17003.0,517.0,3.04,VA
8224938071.0,201.0,67.0,33.33,IL
8224940515.0,5836.0,175.0,3.0,OH
8325000201.0,12934.0,689.0,5.33,CA
8325001068.0,272.0,47.0,17.28,KY
8325002900.0,8926.0,925.0,10.36,FL
8325005697.0,9287.0,296.0,3.19,CA
8325007164.0,432.0,16.0,3.7,CA
8325008295.0,1023.0,31.0,3.03,FL
8325008964.0,437.0,35.0,8.01,PA
8325010358.0,986.0,33.0,3.35,MN
8325013055.0,14779.0,453.0,3.07,CA
8325013121.0,16720.0,476.0,2.85,OH
8325019466.0,2698.0,45.0,1.67,TX
8325019680.0,176.0,0.0,0.0,NC
8325019896.0,2793.0,85.0,3.04,MD
8325021058.0,1044.0,26.0,2.49,AL
8325022585.0,2130.0,1207.0,56.67,CA
8325022940.0,18930.0,77.0,0.41,NY
8325026305.0,1678.0,76.0,4.53,TX
8325031487.0,9779.0,953.0,9.75,FL
8325031495.0,134.0,13.0,9.7,AZ
8325041213.0,175.0,23.0,13.14,WA
8325043425.0,12962.0,429.0,3.31,WI
8325044118.0,214.0,22.0,10.28,NJ
8325045214.0,390.0,43.0,11.03,OH
8325045891.0,3694.0,86.0,2.33,OR
8325047442.0,1792.0,68.0,3.79,CA
8325056195.0,18857.0,1416.0,7.51,TX
8325064447.0,11878.0,538.0,4.53,MA
8325065352.0,5661.0,86.0,1.52,TN
8325069917.0,380.0,42.0,11.05,WA
8325071160.0,1312.0,87.0,6.63,NV
8325074099.0,5911.0,223.0,3.77,CO
8325074172.0,434.0,57.0,13.13,LA
8325075435.0,233.0,64.0,27.47,NJ
8325085889.0,416.0,31.0,7.45,SC
8325087372.0,306.0,32.0,10.46,TX
8325088925.0,2879.0,123.0,4.27,TX
8325091069.0,14432.0,382.0,2.65,OK
8325092380.0,5817.0,128.0,2.2,TX
8325096977.0,3596.0,211.0,5.87,NC
8325097009.0,13053.0,156.0,1.2,FL
8325097314.0,6584.0,378.0,5.74,AZ
8325109242.0,20.0,0.0,0.0,NJ
8325118870.0,8117.0,310.0,3.82,MI
8325126998.0,444.0,27.0,6.08,AL
8325134414.0,1647.0,78.0,4.74,CA
8325138043.0,18352.0,674.0,3.67,FL
8325141617.0,195.0,24.0,12.31,CA
8325149503.0,859.0,107.0,12.46,IL
8325163215.0,8001.0,153.0,1.91,NC
8325170475.0,8119.0,56.0,0.69,PA
8325172356.0,12258.0,225.0,1.84,PA
8325176670.0,8729.0,383.0,4.39,TX
8325193527.0,159.0,13.0,8.18,SD
8325204605.0,2706.0,79.0,2.92,SC
8325205552.0,1134.0,109.0,9.61,FL
8325216393.0,445.0,13.0,2.92,NC
8325216807.0,250.0,17.0,6.8,MD
8325218563.0,1687.0,59.0,3.5,FL
8325220924.0,623.0,32.0,5.14,CO
8325226772.0,30803.0,1313.0,4.26,GA
8325228745.0,11174.0,1017.0,9.1,FL
8325230162.0,8213.0,250.0,3.04,NY
8325230287.0,8344.0,217.0,2.6,NC
8325230659.0,3327.0,267.0,8.03,MI
8325232150.0,2533.0,157.0,6.2,OR
8325233653.0,12001.0,112.0,0.93,NY
8325263627.0,377.0,27.0,7.16,MI
8325263882.0,1116.0,28.0,2.51,IN
8325265333.0,775.0,15.0,1.94,PA
8325267313.0,7560.0,445.0,5.89,LA
8325268196.0,51.0,0.0,0.0,FL
8325268634.0,414.0,31.0,7.49,IL
8325278385.0,166.0,11.0,6.63,MI
8325279763.0,458.0,11.0,2.4,GA
8325283104.0,3503.0,62.0,1.77,NV
8325286214.0,559.0,19.0,3.4,SC
8325294309.0,4198.0,607.0,14.46,MI
8325331937.0,101.0,12.0,11.88,NJ
8325347818.0,578.0,18.0,3.11,CA
